head,tail,relation,weight
"(1280526962314756096, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0463440448020392
"(1280532647467290624, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.01160556587098
"(1280534117625368576, 't')",183_slave labor_labor_china_in china,in_topic,0.0198294447642882
"(1280541048721141760, 't')",183_slave labor_labor_china_in china,in_topic,0.0147370379620455
"(1280561069547679488, 't')",16_virus_china_china virus_chinese,in_topic,0.2392593187523678
"(1280561069547679488, 't')",99_virus_china_china virus_trump,in_topic,0.0245761388589872
"(1280561069547679488, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0334329136610466
"(1280561069547679488, 't')",201_virus_calling it_racist_chinese,in_topic,0.0333559900958662
"(1280561069547679488, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0305164018849158
"(1280562480855478272, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0101682625829491
"(1280563118356271104, 't')",183_slave labor_labor_china_in china,in_topic,0.0171472942409477
"(1280563220399312896, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.010036680794091
"(1280569539621576704, 't')",135_xenophobia_xenophobia is_the xenophobia_of xenophobia,in_topic,0.0806901116140949
"(1280578063424557056, 't')",183_slave labor_labor_china_in china,in_topic,0.0140259108633751
"(1280591253608910848, 't')",183_slave labor_labor_china_in china,in_topic,0.0150057521495304
"(1280597747259682816, 't')",183_slave labor_labor_china_in china,in_topic,0.013813797890751
"(1280605681867870208, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0340594651632555
"(1280641293266219008, 't')",183_slave labor_labor_china_in china,in_topic,0.0175993421851195
"(1280646396794687488, 't')",183_slave labor_labor_china_in china,in_topic,0.0176609129278681
"(1280694529486499840, 't')",16_virus_china_china virus_chinese,in_topic,0.2589601592194949
"(1280694529486499840, 't')",99_virus_china_china virus_trump,in_topic,0.0420103781404629
"(1280694529486499840, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0537805480428869
"(1280694529486499840, 't')",201_virus_calling it_racist_chinese,in_topic,0.0479181214424883
"(1280694529486499840, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0459715600351762
"(1280698994419658752, 't')",183_slave labor_labor_china_in china,in_topic,0.0123302652860089
"(1280710090928971776, 't')",183_slave labor_labor_china_in china,in_topic,0.0115724135814868
"(1280713148769558528, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0100918081938565
"(1280758643227422720, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0132042700967287
"(1280837206307831808, 't')",183_slave labor_labor_china_in china,in_topic,0.0138613077481701
"(1280872095228891136, 't')",183_slave labor_labor_china_in china,in_topic,0.0164409420821301
"(1280918595753480192, 't')",183_slave labor_labor_china_in china,in_topic,0.0160490794380881
"(1281014146113257472, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0103397945490189
"(1281087807734177792, 't')",183_slave labor_labor_china_in china,in_topic,0.0147889738631649
"(1281096601260314624, 't')",183_slave labor_labor_china_in china,in_topic,0.0102684253275193
"(1281132562388312064, 't')",183_slave labor_labor_china_in china,in_topic,0.0122637466866585
"(1281197207136268288, 't')",16_virus_china_china virus_chinese,in_topic,0.1399015381354685
"(1281197207136268288, 't')",99_virus_china_china virus_trump,in_topic,0.0435027378670017
"(1281197207136268288, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0542800061115122
"(1281197207136268288, 't')",201_virus_calling it_racist_chinese,in_topic,0.0491537083584976
"(1281197207136268288, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.040657351516467
"(1281221081152409600, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0100672828109894
"(1281248849470750720, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0112076873297541
"(1281249800936026112, 't')",183_slave labor_labor_china_in china,in_topic,0.0115122054195214
"(1281256604898258944, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0132202043398804
"(1281263991814160384, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0112387932395763
"(1281286529093038080, 't')",183_slave labor_labor_china_in china,in_topic,0.0122980059884124
"(1281313723030704128, 't')",16_virus_china_china virus_chinese,in_topic,0.0135963663689932
"(1281313723030704128, 't')",99_virus_china_china virus_trump,in_topic,0.7330015246455879
"(1281313723030704128, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0287231402600153
"(1281313723030704128, 't')",201_virus_calling it_racist_chinese,in_topic,0.0242883750183869
"(1281313723030704128, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0107568286391367
"(1281338490181922816, 't')",183_slave labor_labor_china_in china,in_topic,0.0141324408724352
"(1281450654804766720, 't')",183_slave labor_labor_china_in china,in_topic,0.0132808244873283
"(1281450909419974912, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0113519435169655
"(1281457522298126336, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0130700666806321
"(1281487574750523392, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.1833897651311825
"(1281495017341636608, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0111559982194488
"(1281527770665889792, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,1.0
"(1281529294313779200, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0114646701085188
"(1281595247135342592, 't')",183_slave labor_labor_china_in china,in_topic,0.0203613581438855
"(1281598924373938176, 't')",183_slave labor_labor_china_in china,in_topic,0.0108704704635509
"(1281625228095848448, 't')",183_slave labor_labor_china_in china,in_topic,0.0197637281092078
"(1281637288267546624, 't')",183_slave labor_labor_china_in china,in_topic,0.0133371522154174
"(1281639268637523968, 't')",135_xenophobia_xenophobia is_the xenophobia_of xenophobia,in_topic,1.0
"(1281651294730457088, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0110715605466566
"(1281658204821131264, 't')",183_slave labor_labor_china_in china,in_topic,0.0151628286032374
"(1281662876940251136, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0106957994380115
"(1281682229102432512, 't')",16_virus_china_china virus_chinese,in_topic,0.5873695266295963
"(1281682229102432512, 't')",99_virus_china_china virus_trump,in_topic,0.0281629013292318
"(1281682229102432512, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0400486635665367
"(1281682229102432512, 't')",201_virus_calling it_racist_chinese,in_topic,0.0357824261135078
"(1281682229102432512, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0311430970697966
"(1281731848138153984, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.0214846677527594
"(1281731848138153984, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.1166925804407441
"(1281739320018137088, 't')",16_virus_china_china virus_chinese,in_topic,0.0933281963041735
"(1281739320018137088, 't')",99_virus_china_china virus_trump,in_topic,0.0683606114672224
"(1281739320018137088, 't')",195_virus_he_chinese virus_chinese,in_topic,0.1031551679784488
"(1281739320018137088, 't')",201_virus_calling it_racist_chinese,in_topic,0.0698898890112921
"(1281739320018137088, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0381988657317738
"(1281757321987670016, 't')",16_virus_china_china virus_chinese,in_topic,0.4192289712500694
"(1281757321987670016, 't')",99_virus_china_china virus_trump,in_topic,0.0412160077331048
"(1281757321987670016, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0555779625825447
"(1281757321987670016, 't')",201_virus_calling it_racist_chinese,in_topic,0.0500807983663991
"(1281757321987670016, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0437779154137443
"(1281762650888654848, 't')",135_xenophobia_xenophobia is_the xenophobia_of xenophobia,in_topic,0.0229815317094911
"(1281766696307445760, 't')",183_slave labor_labor_china_in china,in_topic,0.0215110251467366
"(1281790254496673792, 't')",183_slave labor_labor_china_in china,in_topic,0.0103376274472103
"(1281968239522615296, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0126689491170605
"(1281969405283295232, 't')",183_slave labor_labor_china_in china,in_topic,0.0135539001072379
"(1281988019126509568, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.011325214515862
"(1282024664332549888, 't')",183_slave labor_labor_china_in china,in_topic,0.0193653418826789
"(1282146594691809280, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0100806553844897
"(1282147474602209280, 't')",183_slave labor_labor_china_in china,in_topic,0.0193733473799944
"(1282171611483762688, 't')",183_slave labor_labor_china_in china,in_topic,0.0120766325005886
"(1282175956677877760, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0140810249087117
"(1282182960259584000, 't')",16_virus_china_china virus_chinese,in_topic,0.4944793916378328
"(1282182960259584000, 't')",99_virus_china_china virus_trump,in_topic,0.0356249759203563
"(1282182960259584000, 't')",195_virus_he_chinese virus_chinese,in_topic,0.046673474069239
"(1282182960259584000, 't')",201_virus_calling it_racist_chinese,in_topic,0.0429947585020307
"(1282182960259584000, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0416195811390988
"(1282183753536729088, 't')",16_virus_china_china virus_chinese,in_topic,1.0
"(1282244484151996416, 't')",16_virus_china_china virus_chinese,in_topic,0.0830023884260017
"(1282244484151996416, 't')",99_virus_china_china virus_trump,in_topic,0.0273863865124165
"(1282244484151996416, 't')",195_virus_he_chinese virus_chinese,in_topic,0.032296536843086
"(1282244484151996416, 't')",201_virus_calling it_racist_chinese,in_topic,0.0322201639176545
"(1282244484151996416, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.047174321704585
"(1282251895105437696, 't')",183_slave labor_labor_china_in china,in_topic,0.0168358989330223
"(1282314055055597568, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0102761911103365
"(1282327510189891584, 't')",183_slave labor_labor_china_in china,in_topic,0.0134256967741554
"(1282354571394772992, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0105109812681482
"(1282355317423001600, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0101583896354839
"(1282419644645601280, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0327113552371733
"(1282441401377029888, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0125004028895058
"(1282462581513351168, 't')",183_slave labor_labor_china_in china,in_topic,0.0139046231832385
"(1282519782877622272, 't')",183_slave labor_labor_china_in china,in_topic,0.02246234731333
"(1282547928750415872, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,1.0
"(1282653438476607488, 't')",183_slave labor_labor_china_in china,in_topic,0.031365437417277
"(1282671758772850688, 't')",16_virus_china_china virus_chinese,in_topic,0.0610697525417447
"(1282671758772850688, 't')",99_virus_china_china virus_trump,in_topic,0.0525190034039442
"(1282671758772850688, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0855953296940779
"(1282671758772850688, 't')",201_virus_calling it_racist_chinese,in_topic,0.1863187714005476
"(1282671758772850688, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0297957979567014
"(1282698339406864384, 't')",183_slave labor_labor_china_in china,in_topic,0.0154184962663003
"(1282740236854927360, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0117686610739873
"(1282747796995469312, 't')",183_slave labor_labor_china_in china,in_topic,0.0123268852081683
"(1282793851460042752, 't')",183_slave labor_labor_china_in china,in_topic,0.0209989918006285
"(1282809984678584320, 't')",183_slave labor_labor_china_in china,in_topic,0.012016016181596
"(1282826733696069632, 't')",183_slave labor_labor_china_in china,in_topic,0.0147080681504465
"(1282847060350234624, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0132193218236523
"(1282872398274912512, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0114720194908952
"(1282875747498029056, 't')",183_slave labor_labor_china_in china,in_topic,0.0138486495987076
"(1282915009664675840, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0161165119046261
"(1282949954936246272, 't')",16_virus_china_china virus_chinese,in_topic,0.0464304202070061
"(1282949954936246272, 't')",99_virus_china_china virus_trump,in_topic,0.0385770811770235
"(1282949954936246272, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0337733044938545
"(1282949954936246272, 't')",201_virus_calling it_racist_chinese,in_topic,0.0383186115494091
"(1282949954936246272, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.1451791706503386
"(1283025751596384512, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0160638929676013
"(1283037766998204416, 't')",183_slave labor_labor_china_in china,in_topic,0.0164548572391135
"(1283058146508828672, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.013097522291294
"(1283091545072168960, 't')",183_slave labor_labor_china_in china,in_topic,0.0191379549902408
"(1283099138977001472, 't')",183_slave labor_labor_china_in china,in_topic,0.0105269984445353
"(1283154156438487040, 't')",16_virus_china_china virus_chinese,in_topic,0.0179111594841706
"(1283154156438487040, 't')",99_virus_china_china virus_trump,in_topic,0.5630686044842785
"(1283154156438487040, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0399619429422262
"(1283154156438487040, 't')",201_virus_calling it_racist_chinese,in_topic,0.0322260168345482
"(1283154156438487040, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0139059961236165
"(1283191887805874176, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0134431204717226
"(1283191957603270912, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0128201198865811
"(1283242401755041792, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0129510806666961
"(1283254679242108928, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0133465912069536
"(1283257667733950464, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0124663713042656
"(1283391564283174912, 't')",183_slave labor_labor_china_in china,in_topic,0.0146911975158425
"(1283411336039292928, 't')",183_slave labor_labor_china_in china,in_topic,0.0201265420608977
"(1283421417896173568, 't')",183_slave labor_labor_china_in china,in_topic,0.0133199721015249
"(1283433487152766976, 't')",183_slave labor_labor_china_in china,in_topic,0.0123233775607678
"(1283439305889689600, 't')",183_slave labor_labor_china_in china,in_topic,0.0119226622852518
"(1283444142673035264, 't')",183_slave labor_labor_china_in china,in_topic,0.043723057373811
"(1283459523093516288, 't')",183_slave labor_labor_china_in china,in_topic,0.0118383434240913
"(1283477444587134976, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.0104175838530269
"(1283477444587134976, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0135694085078579
"(1283487289767677952, 't')",183_slave labor_labor_china_in china,in_topic,0.0155179436126359
"(1283509541955465216, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0127868947435287
"(1283528827277172736, 't')",183_slave labor_labor_china_in china,in_topic,1.0
"(1283539347799597056, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0112762315092819
"(1283542845966569472, 't')",183_slave labor_labor_china_in china,in_topic,0.0163926832650305
"(1283565874247372800, 't')",16_virus_china_china virus_chinese,in_topic,0.0203993193241096
"(1283565874247372800, 't')",99_virus_china_china virus_trump,in_topic,0.5706620046319385
"(1283565874247372800, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0439701039717601
"(1283565874247372800, 't')",201_virus_calling it_racist_chinese,in_topic,0.0371445936340989
"(1283565874247372800, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0155137639160001
"(1283569369155592192, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0107763193457507
"(1283614227849072640, 't')",183_slave labor_labor_china_in china,in_topic,0.0157943712921234
"(1283626427187773440, 't')",183_slave labor_labor_china_in china,in_topic,0.0160747816512475
"(1283678753114054912, 't')",183_slave labor_labor_china_in china,in_topic,0.0138244248595091
"(1283691031846739968, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0126406891776609
"(1283698920950910976, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.013480548271675
"(1283737119878348800, 't')",183_slave labor_labor_china_in china,in_topic,0.0131715150746208
"(1283752431201869824, 't')",183_slave labor_labor_china_in china,in_topic,0.0137871268413637
"(1283761955627364352, 't')",183_slave labor_labor_china_in china,in_topic,0.0204625709245593
"(1283769437762416640, 't')",183_slave labor_labor_china_in china,in_topic,0.015515340472489
"(1283794096578936832, 't')",183_slave labor_labor_china_in china,in_topic,0.0131654475920628
"(1283794315618037760, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0139138710967376
"(1283800159390818304, 't')",183_slave labor_labor_china_in china,in_topic,0.0134525703957832
"(1283806342872887296, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0137224175095343
"(1283811762068787200, 't')",99_virus_china_china virus_trump,in_topic,0.0108369495627612
"(1283811762068787200, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.016659920404334
"(1283833538505138176, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0117072290699489
"(1283919064255959040, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0111852478247813
"(1283939483725885440, 't')",183_slave labor_labor_china_in china,in_topic,0.0111078830048891
"(1283942584872730624, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.0104797054191351
"(1283942584872730624, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0136634485846887
"(1283949940419387392, 't')",183_slave labor_labor_china_in china,in_topic,1.0
"(1283969319970504704, 't')",183_slave labor_labor_china_in china,in_topic,0.0117139403724273
"(1283978973718839296, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0319650479665776
"(1283983977951326208, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.013877184853172
"(1284115057006133248, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0139942391524256
"(1284130321357656064, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0174046794874356
"(1284151895855034368, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0100775450443838
"(1284152435728986112, 't')",183_slave labor_labor_china_in china,in_topic,0.0190522174894651
"(1284179467955433472, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0151710369228253
"(1284187464064614400, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0138140367716757
"(1284190232464592896, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0137995669322802
"(1284221295345819648, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0131075172282086
"(1284232974918025216, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0127372082051334
"(1284240716772728832, 't')",16_virus_china_china virus_chinese,in_topic,0.0197548000716705
"(1284240716772728832, 't')",99_virus_china_china virus_trump,in_topic,0.0521707799847075
"(1284240716772728832, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0302332566764182
"(1284240716772728832, 't')",201_virus_calling it_racist_chinese,in_topic,0.0299398105408711
"(1284240716772728832, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.019782952916392
"(1284298081467371520, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0224725116605905
"(1284342148620410880, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0141073317167843
"(1284344617509326848, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,1.0
"(1284419443922096128, 't')",183_slave labor_labor_china_in china,in_topic,0.0128423564357117
"(1284515793804431360, 't')",183_slave labor_labor_china_in china,in_topic,0.0261658090827238
"(1284568835907969024, 't')",183_slave labor_labor_china_in china,in_topic,0.0127720275457445
"(1284572453046374400, 't')",183_slave labor_labor_china_in china,in_topic,0.0181149559596181
"(1284597745370595328, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0108794281702189
"(1284606661156466688, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0160944988667866
"(1284620617363288064, 't')",183_slave labor_labor_china_in china,in_topic,0.0108130521954951
"(1284623117369749504, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0606497886201997
"(1284638872098361088, 't')",183_slave labor_labor_china_in china,in_topic,0.0151106700260568
"(1284659471159975936, 't')",183_slave labor_labor_china_in china,in_topic,0.0147104989121722
"(1284673368004820992, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0128793156729672
"(1284722401914179584, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0112038884575239
"(1284904275345195008, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0148786638668218
"(1284917378547986432, 't')",183_slave labor_labor_china_in china,in_topic,0.0163011977523276
"(1284917616952242176, 't')",183_slave labor_labor_china_in china,in_topic,0.0187759622373471
"(1284929269202911232, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0152289723030203
"(1284962254413168640, 't')",183_slave labor_labor_china_in china,in_topic,0.0189139082010824
"(1284977515212050432, 't')",183_slave labor_labor_china_in china,in_topic,0.0124368545963047
"(1284978519525621760, 't')",183_slave labor_labor_china_in china,in_topic,0.0165925381443622
"(1284979247157702912, 't')",183_slave labor_labor_china_in china,in_topic,0.0163609013939801
"(1284984550968320000, 't')",183_slave labor_labor_china_in china,in_topic,0.0158063338256066
"(1285033537062621184, 't')",183_slave labor_labor_china_in china,in_topic,0.0132054727338051
"(1285043862868639488, 't')",183_slave labor_labor_china_in china,in_topic,0.0142018515628246
"(1285056911264501760, 't')",183_slave labor_labor_china_in china,in_topic,0.0175820225739706
"(1285062650775301888, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0477894346602406
"(1285081214362120192, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0125967190395364
"(1285090165766012928, 't')",183_slave labor_labor_china_in china,in_topic,0.0137098871504816
"(1285134159627735040, 't')",183_slave labor_labor_china_in china,in_topic,0.0130388626442864
"(1285135211630456832, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0102797319425051
"(1285169171639103488, 't')",16_virus_china_china virus_chinese,in_topic,0.6828973410966891
"(1285169171639103488, 't')",99_virus_china_china virus_trump,in_topic,0.0216729663252914
"(1285169171639103488, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0289808242130763
"(1285169171639103488, 't')",201_virus_calling it_racist_chinese,in_topic,0.0258387904171995
"(1285169171639103488, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0275046431010764
"(1285169585700737024, 't')",183_slave labor_labor_china_in china,in_topic,0.0132887838546363
"(1285216361862455296, 't')",183_slave labor_labor_china_in china,in_topic,0.0129427538066298
"(1285246417963892736, 't')",16_virus_china_china virus_chinese,in_topic,0.1064670836176225
"(1285246417963892736, 't')",99_virus_china_china virus_trump,in_topic,0.038954465443164
"(1285246417963892736, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0470786991319868
"(1285246417963892736, 't')",201_virus_calling it_racist_chinese,in_topic,0.0447229893414213
"(1285246417963892736, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0362964144135977
"(1285248934760214528, 't')",183_slave labor_labor_china_in china,in_topic,0.0118267535683765
"(1285251984669372416, 't')",183_slave labor_labor_china_in china,in_topic,0.011572822557574
"(1285269758376476672, 't')",183_slave labor_labor_china_in china,in_topic,0.0144205920934799
"(1285269865918431232, 't')",183_slave labor_labor_china_in china,in_topic,1.0
"(1285281177226510336, 't')",183_slave labor_labor_china_in china,in_topic,0.0115388275793986
"(1285306923990970368, 't')",99_virus_china_china virus_trump,in_topic,1.0
"(1285311904735301632, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0126912367536548
"(1285313463800098816, 't')",99_virus_china_china virus_trump,in_topic,1.0
"(1285324908390563840, 't')",16_virus_china_china virus_chinese,in_topic,0.0414019158337359
"(1285324908390563840, 't')",99_virus_china_china virus_trump,in_topic,0.0940910815427898
"(1285324908390563840, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0953041344002342
"(1285324908390563840, 't')",201_virus_calling it_racist_chinese,in_topic,0.0975683492787124
"(1285324908390563840, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0264421747398883
"(1285332814607421440, 't')",16_virus_china_china virus_chinese,in_topic,0.3836800219546923
"(1285332814607421440, 't')",99_virus_china_china virus_trump,in_topic,0.033699935772586
"(1285332814607421440, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0448545784854135
"(1285332814607421440, 't')",201_virus_calling it_racist_chinese,in_topic,0.0416331510450094
"(1285332814607421440, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0452870200590388
"(1285363759892983808, 't')",16_virus_china_china virus_chinese,in_topic,0.1455768302673259
"(1285363759892983808, 't')",99_virus_china_china virus_trump,in_topic,0.0236456874689009
"(1285363759892983808, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0284633377190146
"(1285363759892983808, 't')",201_virus_calling it_racist_chinese,in_topic,0.0291589190739713
"(1285363759892983808, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0374477130209828
"(1285370101085003776, 't')",183_slave labor_labor_china_in china,in_topic,0.0118438631889563
"(1285379688634806272, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0114670057336545
"(1285389069006991360, 't')",16_virus_china_china virus_chinese,in_topic,0.4008448524464855
"(1285389069006991360, 't')",99_virus_china_china virus_trump,in_topic,0.0287461762402627
"(1285389069006991360, 't')",195_virus_he_chinese virus_chinese,in_topic,0.0405784693019138
"(1285389069006991360, 't')",201_virus_calling it_racist_chinese,in_topic,0.0383115056403681
"(1285389069006991360, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0331589827548404
"(1285398883883823104, 't')",16_virus_china_china virus_chinese,in_topic,0.0333675759024518
"(1285398883883823104, 't')",99_virus_china_china virus_trump,in_topic,0.0743201101917125
"(1285398883883823104, 't')",195_virus_he_chinese virus_chinese,in_topic,0.082581455653858
"(1285398883883823104, 't')",201_virus_calling it_racist_chinese,in_topic,0.1758095246279478
"(1285398883883823104, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0222486742633906
"(1285409337876180992, 't')",183_slave labor_labor_china_in china,in_topic,0.0134009430765472
"(1285413777458913280, 't')",16_virus_china_china virus_chinese,in_topic,0.054780825285198
"(1285413777458913280, 't')",99_virus_china_china virus_trump,in_topic,0.0626455873428593
"(1285413777458913280, 't')",195_virus_he_chinese virus_chinese,in_topic,0.1089286157251457
"(1285413777458913280, 't')",201_virus_calling it_racist_chinese,in_topic,0.1522609876163954
"(1285413777458913280, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0277867141440452
"(1285424299696721920, 't')",16_virus_china_china virus_chinese,in_topic,0.0276030470482614
"(1285424299696721920, 't')",99_virus_china_china virus_trump,in_topic,0.056441752362234
"(1285424299696721920, 't')",195_virus_he_chinese virus_chinese,in_topic,0.6031888325512685
"(1285424299696721920, 't')",201_virus_calling it_racist_chinese,in_topic,0.0552255176961502
"(1285424299696721920, 't')",243_coronavirus_chinesevirus_chinavirus_covid_19,in_topic,0.0154610476976424
