head,tail,relation,weight
"(1273414483763847168, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0152652744550831
"(1273415742138937088, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.6490729523465778
"(1273425511251717888, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0276087831533388
"(1273425618252660736, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0207030381562831
"(1273431818377637888, 't')",26_faggot_faggots_fag_fags,in_topic,0.0282788299532342
"(1273431818377637888, 't')",58_fag_faggot_fags_nig,in_topic,0.022724018107136
"(1273431818377637888, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0217984417027783
"(1273431818377637888, 't')",182_perverted_perverted and_misgender_my perverted,in_topic,0.0156985275872351
"(1273431818377637888, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0229292229121456
"(1273431832332308480, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0179275512736046
"(1273439344812896512, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.1102421877622214
"(1273457971100450816, 't')",26_faggot_faggots_fag_fags,in_topic,0.0237635696747081
"(1273457971100450816, 't')",58_fag_faggot_fags_nig,in_topic,0.0165519871757514
"(1273457971100450816, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0175931310150343
"(1273457971100450816, 't')",182_perverted_perverted and_misgender_my perverted,in_topic,0.0100231226620553
"(1273457971100450816, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0254333655578863
"(1273458406582439936, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0138593933527547
"(1273458406582439936, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0104673535827892
"(1273459896009146368, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0334677676554176
"(1273472168563630080, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0201052087695677
"(1273472982145327104, 't')",26_faggot_faggots_fag_fags,in_topic,0.0208216035792895
"(1273472982145327104, 't')",58_fag_faggot_fags_nig,in_topic,0.0110834344572232
"(1273472982145327104, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0188174252422481
"(1273472982145327104, 't')",182_perverted_perverted and_misgender_my perverted,in_topic,0.0117916392627031
"(1273472982145327104, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0690520561639803
"(1273477554939154432, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0526014918215437
"(1273477874431881216, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0181268208548985
"(1273494028370075648, 't')",26_faggot_faggots_fag_fags,in_topic,0.0124279254508836
"(1273494028370075648, 't')",58_fag_faggot_fags_nig,in_topic,0.0308569727083089
"(1273494028370075648, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0122778250339434
"(1273494028370075648, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0154482106895391
"(1273498887987138560, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.1453809938034766
"(1273498887987138560, 't')",209_losangeles queer_makeup_dragqueen_losangeles queer lgbt,in_topic,0.0115193583300042
"(1273498887987138560, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0195533635679849
"(1273498887987138560, 't')",180_black trans_trans_trans lives_trans lives matter,in_topic,0.0163682386923771
"(1273498887987138560, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.0170884905478718
"(1273601133777285120, 't')",58_fag_faggot_fags_nig,in_topic,0.018480351032072
"(1273614729504714752, 't')",26_faggot_faggots_fag_fags,in_topic,0.0100486380566567
"(1273614729504714752, 't')",58_fag_faggot_fags_nig,in_topic,0.0858921834253091
"(1273616681969963008, 't')",58_fag_faggot_fags_nig,in_topic,0.0163963497628904
"(1273623054300508160, 't')",58_fag_faggot_fags_nig,in_topic,0.0198390800666429
"(1273626900829618176, 't')",58_fag_faggot_fags_nig,in_topic,0.0202763066459831
"(1273638260430868480, 't')",26_faggot_faggots_fag_fags,in_topic,0.0109292796025404
"(1273638260430868480, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0108994966417041
"(1273638260430868480, 't')",182_perverted_perverted and_misgender_my perverted,in_topic,0.0118162196752006
"(1273638260430868480, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.013704775953894
"(1273643414026719232, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0202551430912274
"(1273655511620022272, 't')",58_fag_faggot_fags_nig,in_topic,0.0161463998885446
"(1273672607053668352, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0288050995834418
"(1273677122834333696, 't')",22_drag_drag queen_queen_queens,in_topic,0.7353656872092302
"(1273685379636506624, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0148982465830483
"(1273688715043336192, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0258398132424052
"(1273703117503283200, 't')",209_losangeles queer_makeup_dragqueen_losangeles queer lgbt,in_topic,0.0160924549041071
"(1273703117503283200, 't')",22_drag_drag queen_queen_queens,in_topic,0.0298212594449131
"(1273707723259916288, 't')",26_faggot_faggots_fag_fags,in_topic,0.010945616352546
"(1273707723259916288, 't')",57_dyke_dykes_dykes be_like,in_topic,0.5324232981226393
"(1273707723259916288, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0118667883167272
"(1273716781740220416, 't')",58_fag_faggot_fags_nig,in_topic,0.0218674226348211
"(1273737523689213952, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.0176792335827902
"(1273750128453578752, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0142021508943086
"(1273773185402433536, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0254122026055619
"(1273773718603304960, 't')",26_faggot_faggots_fag_fags,in_topic,0.0128232112293167
"(1273773718603304960, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0710933457344184
"(1273773718603304960, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0126731253297788
"(1273773822907265024, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0577284188366075
"(1273783761495158784, 't')",58_fag_faggot_fags_nig,in_topic,0.0108835922608953
"(1273791452758396928, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0220183484452541
"(1273804097242578944, 't')",247_happy_day_happy femboy friday_happy femboy,in_topic,0.0134940442597265
"(1273824341507993600, 't')",209_losangeles queer_makeup_dragqueen_losangeles queer lgbt,in_topic,0.0136341746633142
"(1273824341507993600, 't')",22_drag_drag queen_queen_queens,in_topic,0.505511124243995
"(1273830730078941184, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0164118923920228
"(1273833458435907584, 't')",26_faggot_faggots_fag_fags,in_topic,0.0126630934390312
"(1273833458435907584, 't')",58_fag_faggot_fags_nig,in_topic,0.0391199295735773
"(1273833458435907584, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0109637576883078
"(1273833458435907584, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0138825461212037
"(1273866109620375552, 't')",58_fag_faggot_fags_nig,in_topic,0.0100099302939992
"(1273869658676842496, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.0386929193597944
"(1273932867425366016, 't')",247_happy_day_happy femboy friday_happy femboy,in_topic,1.0
"(1273935716154773504, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0113515803116862
"(1273982848031023104, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0276353562121449
"(1273990215577636864, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,1.0
"(1273997879695167488, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0179330704072781
"(1273997879695167488, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0101994302054815
"(1273999223017607168, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0128160903116947
"(1274000790902894592, 't')",58_fag_faggot_fags_nig,in_topic,0.0151233994279331
"(1274003010557886464, 't')",22_drag_drag queen_queen_queens,in_topic,0.1270486521423578
"(1274004754935377920, 't')",247_happy_day_happy femboy friday_happy femboy,in_topic,1.0
"(1274005222751301632, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0158612067629373
"(1274011102058131712, 't')",26_faggot_faggots_fag_fags,in_topic,0.033425818996329
"(1274011102058131712, 't')",58_fag_faggot_fags_nig,in_topic,0.0151580517467413
"(1274011102058131712, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0151052913837937
"(1274011102058131712, 't')",182_perverted_perverted and_misgender_my perverted,in_topic,0.0104929412310208
"(1274011102058131712, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0142030457016497
"(1274011540778184704, 't')",58_fag_faggot_fags_nig,in_topic,0.0167153540445555
"(1274015619449380864, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0100849138705712
"(1274022553082716160, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.055799664518679
"(1274024877066866688, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.0935764607360054
"(1274024877066866688, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0251312193709338
"(1274024877066866688, 't')",180_black trans_trans_trans lives_trans lives matter,in_topic,0.0208933313534254
"(1274024877066866688, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.0234584490209826
"(1274028505378906112, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0101540002104005
"(1274042925903753216, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0148139316230322
"(1274044769358864384, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0349083478954071
"(1274047467877732352, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0154312659844643
"(1274048984982499328, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0183702793728485
"(1274058552219447296, 't')",209_losangeles queer_makeup_dragqueen_losangeles queer lgbt,in_topic,0.0161422453374112
"(1274058552219447296, 't')",22_drag_drag queen_queen_queens,in_topic,0.014085688532989
"(1274063692213059584, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0149327907063386
"(1274063937277845504, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0387243568931047
"(1274063987311853568, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0111683307838429
"(1274066691874369536, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.010995194876788
"(1274072821682130944, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0103387667091677
"(1274089959239168000, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,1.0
"(1274095468415352832, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0126316268903368
"(1274096287751651328, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0135637577029352
"(1274109530926993408, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0201015896705904
"(1274114463143100416, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0292416519426078
"(1274122050890682368, 't')",26_faggot_faggots_fag_fags,in_topic,0.0411774977486666
"(1274122050890682368, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0153668297556111
"(1274122050890682368, 't')",182_perverted_perverted and_misgender_my perverted,in_topic,0.0116959324179006
"(1274122050890682368, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0133633502723765
"(1274129175151067136, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0181885960729995
"(1274129947213172736, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0129118185272601
"(1274136212370894848, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0128396129736308
"(1274146373261094912, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.014308443051703
"(1274151158140022784, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0103674470256003
"(1274167391270744064, 't')",26_faggot_faggots_fag_fags,in_topic,0.010262756656984
"(1274167391270744064, 't')",58_fag_faggot_fags_nig,in_topic,0.0239792054566135
"(1274167391270744064, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0107922110821174
"(1274167842821140480, 't')",26_faggot_faggots_fag_fags,in_topic,0.0102982043370575
"(1274167842821140480, 't')",58_fag_faggot_fags_nig,in_topic,0.0896033918201076
"(1274170007413338112, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0167005776251067
"(1274172890468847616, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0153114194836552
"(1274179328939560960, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,1.0
"(1274179632250499072, 't')",58_fag_faggot_fags_nig,in_topic,0.0590281139520282
"(1274182314465964032, 't')",58_fag_faggot_fags_nig,in_topic,0.0132925186084001
"(1274183068060774400, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0118843366084786
"(1274183613215641600, 't')",175_skate_people that skate_skate faggot and_that skate,in_topic,0.380238901334467
"(1274185111102087168, 't')",26_faggot_faggots_fag_fags,in_topic,0.016846167527112
"(1274185111102087168, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0124491902166085
"(1274185111102087168, 't')",182_perverted_perverted and_misgender_my perverted,in_topic,0.0162332203372984
"(1274185111102087168, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0121380864612638
"(1274193096637628416, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0171868950282761
"(1274197734359261184, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0134516131544569
"(1274223918358781952, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0150612359621517
"(1274233483703971840, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.12866668076538
"(1274234397605203968, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0261858862032578
"(1274261194740768768, 't')",209_losangeles queer_makeup_dragqueen_losangeles queer lgbt,in_topic,0.609309315826927
"(1274261194740768768, 't')",22_drag_drag queen_queen_queens,in_topic,0.016030546784027
"(1274277710856990720, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0115830014114765
"(1274364244184543232, 't')",26_faggot_faggots_fag_fags,in_topic,0.0142296541395102
"(1274364244184543232, 't')",58_fag_faggot_fags_nig,in_topic,0.0344186283222078
"(1274364244184543232, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0123532665635216
"(1274364244184543232, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0148852355882868
"(1274365887861137408, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.1700129583065522
"(1274365887861137408, 't')",209_losangeles queer_makeup_dragqueen_losangeles queer lgbt,in_topic,0.012095789776186
"(1274365887861137408, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0207175702306374
"(1274365887861137408, 't')",180_black trans_trans_trans lives_trans lives matter,in_topic,0.0182548355870408
"(1274365887861137408, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.017651745573758
"(1274380137547485184, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0388150821294775
"(1274382985920299008, 't')",26_faggot_faggots_fag_fags,in_topic,0.0118562067024751
"(1274382985920299008, 't')",58_fag_faggot_fags_nig,in_topic,0.0384294421477795
"(1274382985920299008, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0109572793199245
"(1274382985920299008, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0145303128542318
"(1274385741183717376, 't')",209_losangeles queer_makeup_dragqueen_losangeles queer lgbt,in_topic,0.0102817333188733
"(1274385741183717376, 't')",22_drag_drag queen_queen_queens,in_topic,0.4234124282815088
"(1274392074721230848, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0399043280044277
"(1274394218169921536, 't')",26_faggot_faggots_fag_fags,in_topic,0.0162797412692085
"(1274394218169921536, 't')",58_fag_faggot_fags_nig,in_topic,0.0139122153832241
"(1274394218169921536, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0159977091091153
"(1274394218169921536, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.3007930092946045
"(1274408954865446912, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0306375216050935
"(1274416609281495040, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0131841275701126
"(1274421900244946944, 't')",58_fag_faggot_fags_nig,in_topic,0.0166779416732535
"(1274423510769692672, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.0188583927003966
"(1274423510769692672, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0130311858569856
"(1274423510769692672, 't')",180_black trans_trans_trans lives_trans lives matter,in_topic,0.0104704292293791
"(1274423510769692672, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.2049710419519365
"(1274424410884071424, 't')",26_faggot_faggots_fag_fags,in_topic,0.0320077586928013
"(1274424410884071424, 't')",58_fag_faggot_fags_nig,in_topic,0.0116051303892972
"(1274424410884071424, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0105311663091214
"(1274425435615457280, 't')",22_drag_drag queen_queen_queens,in_topic,0.6450101345983876
"(1274430708572778496, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0205388300639167
"(1274434869343502336, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0128872491866357
"(1274436861037916160, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0375003818879989
"(1274437469866352640, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0110942194665929
"(1274439118928392192, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0128227233625122
"(1274439275107553280, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.011934670583544
"(1274440094561087488, 't')",58_fag_faggot_fags_nig,in_topic,0.0150263649960366
"(1274440094561087488, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0102796201760973
"(1274446429105389568, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0492104551222544
"(1274447761149014016, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.4745683427521011
"(1274447761149014016, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0152672093001491
"(1274447761149014016, 't')",180_black trans_trans_trans lives_trans lives matter,in_topic,0.013404818705724
"(1274447761149014016, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.0134122931746775
"(1274457429078495232, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.1401729002637611
"(1274457429078495232, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0197347175608023
"(1274457429078495232, 't')",180_black trans_trans_trans lives_trans lives matter,in_topic,0.0169029215447434
"(1274457429078495232, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.0205189247033829
"(1274458716817944576, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0110496750498265
"(1274463963716124672, 't')",175_skate_people that skate_skate faggot and_that skate,in_topic,0.5933330410990658
"(1274466253109780480, 't')",26_faggot_faggots_fag_fags,in_topic,1.0
"(1274469892905828352, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,1.0
"(1274477186821439488, 't')",175_skate_people that skate_skate faggot and_that skate,in_topic,0.488130213129719
"(1274477256266485760, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0357168724466736
"(1274486072135741440, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0230237405427531
"(1274489916450148352, 't')",58_fag_faggot_fags_nig,in_topic,0.0169717021462487
"(1274494646886924288, 't')",26_faggot_faggots_fag_fags,in_topic,0.0243421696898795
"(1274494646886924288, 't')",58_fag_faggot_fags_nig,in_topic,0.0534750526340013
"(1274494646886924288, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0184216865570403
"(1274494646886924288, 't')",182_perverted_perverted and_misgender_my perverted,in_topic,0.0117942584408607
"(1274494646886924288, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0235066706349542
"(1274500667743191040, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0106924574406488
"(1274503963967057920, 't')",175_skate_people that skate_skate faggot and_that skate,in_topic,0.4488842663770898
"(1274510167300702208, 't')",26_faggot_faggots_fag_fags,in_topic,0.0123733642851365
"(1274510167300702208, 't')",58_fag_faggot_fags_nig,in_topic,0.0159141744194598
"(1274510167300702208, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0133974550025099
"(1274511633000230912, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0151882179268859
"(1274524861990203392, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0246525266721137
"(1274525420126384128, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0153572054995098
"(1274528445221924864, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0188897777404989
"(1274535227256221696, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0124500962051334
"(1274554882209415168, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.014306193878402
"(1274559762227703808, 't')",175_skate_people that skate_skate faggot and_that skate,in_topic,0.2384423377912791
"(1274564710096965632, 't')",26_faggot_faggots_fag_fags,in_topic,0.0219077312423976
"(1274564710096965632, 't')",58_fag_faggot_fags_nig,in_topic,0.017989937263394
"(1274564710096965632, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0173947448606991
"(1274564710096965632, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0257948107281431
"(1274593894630481920, 't')",26_faggot_faggots_fag_fags,in_topic,0.0128995138859604
"(1274593894630481920, 't')",57_dyke_dykes_dykes be_like,in_topic,0.1130741232134972
"(1274593894630481920, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.015387823812039
"(1274595493851443200, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0213676020611705
"(1274595738698178560, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.020631486542303
"(1274608678872551424, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,1.0
"(1274619840909570048, 't')",26_faggot_faggots_fag_fags,in_topic,0.0691650142193633
"(1274619840909570048, 't')",58_fag_faggot_fags_nig,in_topic,0.0109561147573573
"(1274619840909570048, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0110745153372896
"(1274619840909570048, 't')",182_perverted_perverted and_misgender_my perverted,in_topic,0.0107334149915864
"(1274619840909570048, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0113614032050189
"(1274622891141689088, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0155495811830502
"(1274719947638206464, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0134571409249212
"(1274730988858257408, 't')",175_skate_people that skate_skate faggot and_that skate,in_topic,0.4219835618488802
"(1274750451112505088, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0260298618295656
"(1274755781229818112, 't')",58_fag_faggot_fags_nig,in_topic,0.0131211832852199
"(1274762657111793664, 't')",247_happy_day_happy femboy friday_happy femboy,in_topic,1.0
"(1274764663784263680, 't')",58_fag_faggot_fags_nig,in_topic,0.0238870654808173
"(1274787721563664384, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0106686354246726
"(1274790213768736768, 't')",26_faggot_faggots_fag_fags,in_topic,0.0122817693525364
"(1274796259115589632, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0105165862508836
"(1274806559504097280, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0197033758180159
"(1274806833157308416, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.1655422759036857
"(1274814008084721664, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0256185591944819
"(1274824745565827072, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0168936055313344
"(1274859940293668864, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0100770996836979
"(1274859940293668864, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0101051588888712
"(1274867268237750272, 't')",22_drag_drag queen_queen_queens,in_topic,0.7422437064825421
"(1274886625911123968, 't')",175_skate_people that skate_skate faggot and_that skate,in_topic,0.4564055726398278
"(1274887244243972096, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0344378518863046
"(1274892486897328128, 't')",175_skate_people that skate_skate faggot and_that skate,in_topic,1.0
"(1274897047619948288, 't')",26_faggot_faggots_fag_fags,in_topic,0.0137503049448304
