head,tail,relation,weight
"(1290064094842638336, 't')",32_latinos_mexicans_mexican_latino,in_topic,0.0133008320155843
"(1290256498371645440, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0113965209918083
"(1290279489398743040, 't')",32_latinos_mexicans_mexican_latino,in_topic,1.0
"(1290316395071193088, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0282782703698734
"(1290362134627414016, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0107346617418553
"(1290374154592477184, 't')",32_latinos_mexicans_mexican_latino,in_topic,0.1714055835265562
"(1290497500764237824, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.01546444360413
"(1290550319592517632, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0106435184370115
"(1290707228937187328, 't')",32_latinos_mexicans_mexican_latino,in_topic,0.0659098874381889
"(1290730774975533056, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0103789945323774
"(1290797012858753024, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0171040697269203
"(1290825922241691648, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.020737551923264
"(1290839792461070336, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.010842590021667
"(1290877824962686976, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0109464784121654
"(1290891650827354112, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.011772668452381
"(1290898471684251648, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0273093112640379
"(1291002312362561536, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0203885069625716
"(1291082743263109120, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.1292606470079302
"(1291098775558041600, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0592328727676142
"(1291161524933976064, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0176910656983857
"(1291161705825869824, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0205728965328309
"(1291213200667496448, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0161246627028135
"(1291214063322636288, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0174627139275324
"(1291242671453814784, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0148023102895188
"(1291289594265133056, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0145189988059091
"(1291393093804027904, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0281161378071926
"(1291467041807798272, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0396760984443614
"(1291509875445391360, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0267600242123656
"(1291541386072752128, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0424010230945284
"(1291547821766664192, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0123575932117693
"(1291592534943125504, 't')",135_xenophobia_xenophobia is_the xenophobia_of xenophobia,in_topic,0.0363590157937973
"(1291603283845365760, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0160765428159444
"(1291638195621212160, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0114910923666207
"(1291667627039797248, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0107153376058198
"(1291833814206078976, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0294630976331017
"(1291908796147621888, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0141573569881427
"(1291933374446055424, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0153355789896616
"(1291963162409852928, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0180049504412289
"(1291963318735736832, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0190328948143742
"(1292023168165584896, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0169515631612491
"(1292139417293877248, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,1.0
"(1292153094919266304, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0212756568807611
"(1292153620129955840, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.3247586688742678
"(1292153620129955840, 't')",65_border_border wall_wall_the border,in_topic,0.0114068845447829
"(1292162736760090624, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0112438762325094
"(1292194640360177664, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0172822879937409
"(1292212003142959104, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0111576198579988
"(1292230342506504192, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0193144625410391
"(1292295257288146944, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0142152843446125
"(1292298879208054784, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.015622249380367
"(1292305195490111488, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0210514142850373
"(1292377481022849024, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.0898524829172948
"(1292377481022849024, 't')",65_border_border wall_wall_the border,in_topic,0.0135109181654573
"(1292468703343173632, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0117500437682044
"(1292489015438925824, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0102558126792768
"(1292555476396208128, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0121210135001438
"(1292559132541644800, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0104774954186992
"(1292689357610995712, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0123952294846595
"(1292872468407828480, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0231400032456421
"(1292934381678391296, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,1.0
"(1292953704723701760, 't')",65_border_border wall_wall_the border,in_topic,0.7981238596150277
"(1292961532339294208, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0189654042038032
"(1292985965259010048, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.025591397698973
"(1292997998981586944, 't')",65_border_border wall_wall_the border,in_topic,0.2544215098684225
"(1293045487507972096, 't')",32_latinos_mexicans_mexican_latino,in_topic,0.674000545021164
"(1293119051657445376, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0164044790219715
"(1293249191410429952, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0242129604152845
"(1293265658185003008, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0101181973426023
"(1293313318279553024, 't')",135_xenophobia_xenophobia is_the xenophobia_of xenophobia,in_topic,0.0541121711373004
"(1293314586326769664, 't')",135_xenophobia_xenophobia is_the xenophobia_of xenophobia,in_topic,0.0407850809659623
"(1293332261593468928, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0120127363624453
"(1293419952259514368, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0148186168207908
"(1293559915047342080, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0259965634104677
"(1293597918746669056, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.013950961487061
"(1293603238046920704, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0105275794519638
"(1293635112165191680, 't')",135_xenophobia_xenophobia is_the xenophobia_of xenophobia,in_topic,1.0
"(1293650803253624832, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0113576364768457
"(1293661598662266880, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0107373764966642
"(1293717815149465600, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0225702140491321
"(1293786004160155648, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0194195214511808
"(1293805154521645056, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0212110633483705
"(1293951484858572800, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0287777325347548
"(1293977751582412800, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0126345908950195
"(1294023902402719488, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0180022969523239
"(1294052641329250304, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0135018478388286
"(1294084387110256640, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0122796533814633
"(1294088212252516352, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0136228200462129
"(1294096060361486336, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0116844065474317
"(1294099664468234240, 't')",32_latinos_mexicans_mexican_latino,in_topic,0.0151955817325729
"(1294115510058008576, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0132082426442499
"(1294334114745605888, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0142230891419381
"(1294391948141187072, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0161834106078697
"(1294409029972668416, 't')",65_border_border wall_wall_the border,in_topic,0.0269719743793854
"(1294526610356359168, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0143596487124145
"(1294658222507229184, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.011924200157642
"(1294697509596536832, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0145596968072805
"(1294708399498657792, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0136179321624033
"(1294710004780417024, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.1232532490889805
"(1294710004780417024, 't')",65_border_border wall_wall_the border,in_topic,0.0145421891804335
"(1294886684077654016, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0350052306248057
"(1295021633833336832, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.2806195670702914
"(1295042153115086848, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0127718937095167
"(1295166455076360192, 't')",32_latinos_mexicans_mexican_latino,in_topic,1.0
"(1295230275367006208, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0215879713686672
"(1295259701857329152, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0404107166382936
"(1295291138866163712, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0164431358144465
"(1295417717839679488, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0207238683164944
"(1295514596082475008, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0169531587221011
"(1295725354275938304, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.010986071675944
"(1295769806386245632, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0151988451851414
"(1295788093128052736, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0122194240790895
"(1295964196371275776, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0112159741293101
"(1296025617767391232, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.028422950531168
"(1296196261972869120, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0138040285839251
"(1296212155860017152, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0123448741380639
"(1296279621147582464, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0374547430253333
"(1296289522188075008, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0310915675402638
"(1296436529171136512, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0255489447270804
"(1296446126627979264, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.0144778204370742
"(1296446126627979264, 't')",65_border_border wall_wall_the border,in_topic,0.553235697076391
"(1296458100501880832, 't')",65_border_border wall_wall_the border,in_topic,0.5773973236860703
"(1296466567736307712, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.0160672562009513
"(1296466567736307712, 't')",65_border_border wall_wall_the border,in_topic,0.5581461222341991
"(1296471601903534080, 't')",65_border_border wall_wall_the border,in_topic,0.0253054870872236
"(1296511420016672768, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0114087106305306
"(1296514220285022208, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.2040492944341372
"(1296514220285022208, 't')",65_border_border wall_wall_the border,in_topic,0.0112353641752662
"(1296521359011578112, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0162339192427187
"(1296562831244922880, 't')",32_latinos_mexicans_mexican_latino,in_topic,0.1234529661662279
"(1296605678899884032, 't')",65_border_border wall_wall_the border,in_topic,0.3084724262460392
"(1296620317821923328, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.0155091495824773
"(1296620317821923328, 't')",65_border_border wall_wall_the border,in_topic,0.5301766915400269
"(1296624309952065536, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.018949062057036
"(1296659074218463232, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0120271528186345
"(1296697689015345152, 't')",65_border_border wall_wall_the border,in_topic,0.0417760360596975
"(1296712298409549824, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.0152780675451169
"(1296712298409549824, 't')",65_border_border wall_wall_the border,in_topic,0.5958616146969992
"(1296715139664601088, 't')",65_border_border wall_wall_the border,in_topic,0.0351561235125951
"(1296842632367239168, 't')",65_border_border wall_wall_the border,in_topic,1.0
"(1296886409609936896, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0106252016407118
"(1296891041400762368, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0114750022744093
"(1296922981575213056, 't')",65_border_border wall_wall_the border,in_topic,0.7169089265637256
"(1296929530204942336, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0169591158193378
"(1296961054463782912, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0109217535150291
"(1296961090086043648, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.1476260765526359
"(1296961090086043648, 't')",65_border_border wall_wall_the border,in_topic,0.010813158603226
"(1297043832953954304, 't')",65_border_border wall_wall_the border,in_topic,0.3725817564286828
"(1297044328670302208, 't')",65_border_border wall_wall_the border,in_topic,0.8780046629817583
"(1297286992686850048, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0133729664864436
"(1297575858870161408, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.0285900547881105
"(1297586876342128640, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0110069182035477
"(1297696251392081920, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0161875260807409
"(1297705396153409536, 't')",65_border_border wall_wall_the border,in_topic,0.1050745042738991
"(1297830456780496896, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0248062651434409
"(1297840431854583808, 't')",65_border_border wall_wall_the border,in_topic,0.0865228708644772
"(1297876860928368640, 't')",65_border_border wall_wall_the border,in_topic,0.6923341982058994
"(1297975360714203136, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0122954993225855
"(1298073892037128192, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0186361335665486
"(1298136687747280896, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0117492435310278
"(1298285092775669760, 't')",135_xenophobia_xenophobia is_the xenophobia_of xenophobia,in_topic,1.0
"(1298299496971923712, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0313978403122729
"(1298305255520657408, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.013094365480359
"(1298316481403355136, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.3505985393269299
"(1298354463132905472, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0118524591883776
"(1298354680330768384, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0114356980597357
"(1298395308796215296, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0170680580049366
"(1298482492035305472, 't')",135_xenophobia_xenophobia is_the xenophobia_of xenophobia,in_topic,1.0
"(1298483624421933056, 't')",65_border_border wall_wall_the border,in_topic,0.0804318809430592
"(1298496586197004288, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0113457410132704
"(1298678723772784640, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0155826152012146
"(1298767804011655168, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0174811161380587
"(1298806063064522752, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,1.0
"(1298807140102991872, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.9118602589901684
"(1298857584649093120, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0129400155568778
"(1298976562595823616, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0168911584652718
"(1299000633010184192, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0171973293522477
"(1299003288096927488, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0240167894164628
"(1299015009683431424, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0133333803359655
"(1299035003293114368, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0118786746386387
"(1299068072100163584, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.010434678218252
"(1299075129876467712, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.027671929053286
"(1299171726534664192, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.012927635363498
"(1299178616513724416, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.4910754573733814
"(1299178616513724416, 't')",65_border_border wall_wall_the border,in_topic,0.0113458766808391
"(1299186701177217024, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.0225259858699453
"(1299186885865041920, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.0843180959034906
"(1299186885865041920, 't')",65_border_border wall_wall_the border,in_topic,0.0105626926586129
"(1299201460580704512, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0144361073188124
"(1299201739564805888, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.011047458307276
"(1299387272509366272, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0104382961776616
"(1299392779924025088, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0118023461708489
"(1299440413296730112, 't')",65_border_border wall_wall_the border,in_topic,0.7092913960202418
"(1299454881363709952, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0113664792139906
"(1299463349122469888, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0125029649338362
"(1299480930185142272, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0118710883933209
"(1299525620603301888, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0155115953315967
"(1299544705512873984, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0117132251207131
"(1299554084458958848, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0234160289558307
"(1299588888927764480, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.012105388503622
"(1299622906893201408, 't')",135_xenophobia_xenophobia is_the xenophobia_of xenophobia,in_topic,0.5326622796162088
"(1299853857162326016, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0104354703197629
"(1299924745408847872, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0123203523788773
"(1300160646466564096, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0135772397686192
"(1300223055927496704, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0237092274455793
"(1300284105951604736, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0150562918753792
"(1300293764926205952, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0100761109277208
"(1300302820533436416, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.012585066578255
"(1300466756830469888, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0161372278973598
"(1300468716824662016, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0321274471671451
"(1300486714205417472, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0305832093521594
"(1300499319741534208, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.030955756856239
"(1300502208560021504, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0199678466183717
"(1300516086715015168, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0227636799400209
"(1300565354461052928, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.021612585433336
"(1300597411987861504, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0215384085249887
"(1300608371318337536, 't')",32_latinos_mexicans_mexican_latino,in_topic,0.0832587154184344
"(1300608400556916736, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0170112530109528
"(1300629788718104576, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0121263457543533
"(1300649833456308224, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.023808851889631
"(1300655222792937472, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0103510154896259
"(1300792842474848512, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0159102650997775
"(1300807663006040064, 't')",32_latinos_mexicans_mexican_latino,in_topic,1.0
"(1300884709799374848, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0112148544235247
"(1300886348836999168, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0110884698417445
"(1300909985199656960, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.023169459449905
"(1300921258519851008, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0135437887396012
"(1300923896909107200, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.7042050232884548
"(1300923896909107200, 't')",65_border_border wall_wall_the border,in_topic,0.0133212799249593
"(1300935181633613824, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0133266216375477
"(1301056162842861568, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0109450707041165
"(1301177340555177984, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.016628905135718
"(1301286712388141056, 't')",32_latinos_mexicans_mexican_latino,in_topic,0.5854716243039083
"(1301350393914376192, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0156581560813284
"(1301362819464486912, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.012748121088119
"(1301383283100377088, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.012903602592297
"(1301414559459074048, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0174722536793598
"(1301557271944548352, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0104127018083803
"(1301593458289774592, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0181030817887414
"(1301599495709495296, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.0105031054061321
"(1301599495709495296, 't')",65_border_border wall_wall_the border,in_topic,0.6856188472160949
"(1301619767329976320, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0222136563247619
"(1301763598633451520, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.015391266463879
"(1301805486694572032, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0130753411069791
"(1301888641489186816, 't')",65_border_border wall_wall_the border,in_topic,0.8583504016472487
"(1301926081117605888, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.0137189342574657
"(1301926081117605888, 't')",65_border_border wall_wall_the border,in_topic,0.308574612511046
"(1301971750503079936, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0121055923046294
"(1301996059778904064, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0148378860110598
"(1302037486202363904, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0150237794664807
"(1302049218064863232, 't')",65_border_border wall_wall_the border,in_topic,1.0
"(1302064873753292800, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0162455678449702
"(1302066563210571776, 't')",32_latinos_mexicans_mexican_latino,in_topic,0.2282658138421266
"(1302337319781842944, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0134448777509123
"(1302376764086169600, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0146753890049642
"(1302379928617320448, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.0107942499159519
"(1302379928617320448, 't')",65_border_border wall_wall_the border,in_topic,0.1634532818981435
"(1302460142307299328, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0368453636762674
"(1302460755040591872, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0202477196204619
"(1302627761341652992, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0147746554909318
"(1302807300592160768, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0210248686943205
"(1302811668993290240, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0112769567727146
"(1302833725843988480, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0128532282824522
"(1302891181613829888, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0165499701622653
"(1303137437225418752, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.072276930897124
"(1303171496454443008, 't')",65_border_border wall_wall_the border,in_topic,0.7718194878486541
"(1303183993097973760, 't')",32_latinos_mexicans_mexican_latino,in_topic,0.4709702097806535
"(1303230024175112192, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0160297378547642
"(1303341781224841216, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0537884386105597
"(1303487466716803072, 't')",65_border_border wall_wall_the border,in_topic,0.1210616043507208
"(1303538728594362368, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0377867063632222
"(1303608926445793280, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0152040395465173
"(1303658802504331264, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0206559546078274
"(1303747538214821888, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0336990389876105
"(1303752524311093248, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0241115609860375
"(1303796431958884352, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0125564618986239
"(1303899939714428928, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0139583178741773
"(1303913258902904832, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0124122555457022
"(1303921789836259328, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0107094707990402
"(1303986655351599104, 't')",32_latinos_mexicans_mexican_latino,in_topic,0.1507351602365774
"(1304096896487571712, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0310887914622932
"(1304126112306397184, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.012243002995019
"(1304134816560943104, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0232606529776647
"(1304146846600687616, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.7585804537233343
"(1304146846600687616, 't')",65_border_border wall_wall_the border,in_topic,0.0107837942479537
"(1304150768547540992, 't')",65_border_border wall_wall_the border,in_topic,0.085459431854614
"(1304151343116898304, 't')",65_border_border wall_wall_the border,in_topic,0.6556165707715982
"(1304170961252409088, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0383620259958958
"(1304177587497758720, 't')",32_latinos_mexicans_mexican_latino,in_topic,1.0
"(1304227097838145536, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0146575234408412
"(1304241059510140928, 't')",35_illegal aliens_aliens_illegal_fairimmigration,in_topic,0.0132944203149304
"(1304241059510140928, 't')",65_border_border wall_wall_the border,in_topic,0.2892814563646699
"(1304265013864157184, 't')",32_latinos_mexicans_mexican_latino,in_topic,0.5548444145005986
"(1304272891899379712, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0105181938740145
"(1304451501666910208, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0244829090593595
"(1304484735691841536, 't')",142_beaner_beaners_called beaner_the beaners,in_topic,0.0126759058551032
